brand,model,instance,position_num,motive_num,position_name,motive_name,filename,shot
FujiFilm,FinePixJ50,2,40,2,Riverbank Dresden-Neustadt,Archer,FujiFilm_FinePixJ50_2_9263.JPG,9263
FujiFilm,FinePixJ50,2,40,2,Riverbank Dresden-Neustadt,Archer,FujiFilm_FinePixJ50_2_9265.JPG,9265
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9269.JPG,9269
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9270.JPG,9270
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9271.JPG,9271
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9272.JPG,9272
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9273.JPG,9273
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9274.JPG,9274
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9275.JPG,9275
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9276.JPG,9276
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9277.JPG,9277
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9278.JPG,9278
FujiFilm,FinePixJ50,2,41,1,"Entrance hall III, Faculty of Computer Science",Bubbles II,FujiFilm_FinePixJ50_2_9279.JPG,9279
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9280.JPG,9280
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9281.JPG,9281
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9282.JPG,9282
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9283.JPG,9283
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9284.JPG,9284
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9285.JPG,9285
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9286.JPG,9286
FujiFilm,FinePixJ50,2,41,2,"Entrance hall III, Faculty of Computer Science",Bubbles III,FujiFilm_FinePixJ50_2_9287.JPG,9287
Kodak,M1063,0,1,1,Ostra-Allee ,Zwinger crown gate,Kodak_M1063_0_9366.JPG,9366
Kodak,M1063,0,1,1,Ostra-Allee ,Zwinger crown gate,Kodak_M1063_0_9367.JPG,9367
Kodak,M1063,0,1,1,Ostra-Allee ,Zwinger crown gate,Kodak_M1063_0_9368.JPG,9368
Kodak,M1063,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Kodak_M1063_0_9369.JPG,9369
Kodak,M1063,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Kodak_M1063_0_9370.JPG,9370
Kodak,M1063,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Kodak_M1063_0_9371.JPG,9371
Kodak,M1063,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Kodak_M1063_0_9372.JPG,9372
Kodak,M1063,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Kodak_M1063_0_9373.JPG,9373
Kodak,M1063,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Kodak_M1063_0_9374.JPG,9374
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9375.JPG,9375
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9376.JPG,9376
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9377.JPG,9377
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9378.JPG,9378
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9379.JPG,9379
Kodak,M1063,0,3,1,Home I,Plant and sylvester,Kodak_M1063_0_9380.JPG,9380
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9381.JPG,9381
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9382.JPG,9382
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9383.JPG,9383
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9384.JPG,9384
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9385.JPG,9385
Kodak,M1063,0,3,2,Home I,Christmastree,Kodak_M1063_0_9386.JPG,9386
Kodak,M1063,0,4,2,Theaterplatz,Semper Oper,Kodak_M1063_0_9387.JPG,9387
Kodak,M1063,0,4,2,Theaterplatz,Semper Oper,Kodak_M1063_0_9388.JPG,9388
Kodak,M1063,0,4,2,Theaterplatz,Semper Oper,Kodak_M1063_0_9389.JPG,9389
Kodak,M1063,0,4,1,Theaterplatz,Katholische Hofkirche,Kodak_M1063_0_9390.JPG,9390
Kodak,M1063,0,4,1,Theaterplatz,Katholische Hofkirche,Kodak_M1063_0_9391.JPG,9391
Kodak,M1063,0,4,1,Theaterplatz,Katholische Hofkirche,Kodak_M1063_0_9392.JPG,9392
Kodak,M1063,0,4,1,Theaterplatz,Katholische Hofkirche,Kodak_M1063_0_9393.JPG,9393
Kodak,M1063,0,5,2,Skulpturensammlung,Skulpturensammlung II,Kodak_M1063_0_9394.JPG,9394
Kodak,M1063,0,5,2,Skulpturensammlung,Skulpturensammlung II,Kodak_M1063_0_9395.JPG,9395
Kodak,M1063,0,5,2,Skulpturensammlung,Skulpturensammlung II,Kodak_M1063_0_9396.JPG,9396
Kodak,M1063,0,5,2,Skulpturensammlung,Skulpturensammlung II,Kodak_M1063_0_9397.JPG,9397
Kodak,M1063,0,5,2,Skulpturensammlung,Skulpturensammlung II,Kodak_M1063_0_9398.JPG,9398
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9399.JPG,9399
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9400.JPG,9400
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9401.JPG,9401
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9402.JPG,9402
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9403.JPG,9403
Kodak,M1063,0,5,1,Skulpturensammlung,Skulpturensammlung I,Kodak_M1063_0_9404.JPG,9404
Kodak,M1063,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Kodak_M1063_0_9405.JPG,9405
Kodak,M1063,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Kodak_M1063_0_9406.JPG,9406
Kodak,M1063,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Kodak_M1063_0_9407.JPG,9407
Kodak,M1063,0,6,2,Koenigsufer,Bruehlsche Terrasse II,Kodak_M1063_0_9408.JPG,9408
Kodak,M1063,0,6,2,Koenigsufer,Bruehlsche Terrasse II,Kodak_M1063_0_9409.JPG,9409
Kodak,M1063,0,6,2,Koenigsufer,Bruehlsche Terrasse II,Kodak_M1063_0_9410.JPG,9410
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9411.JPG,9411
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9412.JPG,9412
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9413.JPG,9413
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9414.JPG,9414
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9415.JPG,9415
Kodak,M1063,0,7,1,Orangerie Pillnitz,Palm trees I,Kodak_M1063_0_9416.JPG,9416
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9417.JPG,9417
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9418.JPG,9418
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9419.JPG,9419
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9420.JPG,9420
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9421.JPG,9421
Kodak,M1063,0,7,2,Orangerie Pillnitz,Palm trees II,Kodak_M1063_0_9422.JPG,9422
Kodak,M1063,0,8,2,Neumarkt,Frauenkirche,Kodak_M1063_0_9457.JPG,9457
Kodak,M1063,0,8,2,Neumarkt,Frauenkirche,Kodak_M1063_0_9458.JPG,9458
Kodak,M1063,0,8,2,Neumarkt,Frauenkirche,Kodak_M1063_0_9459.JPG,9459
Kodak,M1063,0,8,1,Neumarkt,"Johaneum, transportation museum",Kodak_M1063_0_9460.JPG,9460
Kodak,M1063,0,8,1,Neumarkt,"Johaneum, transportation museum",Kodak_M1063_0_9461.JPG,9461
Kodak,M1063,0,8,1,Neumarkt,"Johaneum, transportation museum",Kodak_M1063_0_9462.JPG,9462
Kodak,M1063,0,9,1,Passageway Skulpturensammlung,Passageway view I,Kodak_M1063_0_9463.JPG,9463
Kodak,M1063,0,9,1,Passageway Skulpturensammlung,Passageway view I,Kodak_M1063_0_9464.JPG,9464
Kodak,M1063,0,9,1,Passageway Skulpturensammlung,Passageway view I,Kodak_M1063_0_9465.JPG,9465
Kodak,M1063,0,9,1,Passageway Skulpturensammlung,Passageway view I,Kodak_M1063_0_9466.JPG,9466
Kodak,M1063,0,9,1,Passageway Skulpturensammlung,Passageway view I,Kodak_M1063_0_9467.JPG,9467
Kodak,M1063,0,9,2,Passageway Skulpturensammlung,Passageway view II,Kodak_M1063_0_9468.JPG,9468
Kodak,M1063,0,9,2,Passageway Skulpturensammlung,Passageway view II,Kodak_M1063_0_9469.JPG,9469
Kodak,M1063,0,9,2,Passageway Skulpturensammlung,Passageway view II,Kodak_M1063_0_9470.JPG,9470
Kodak,M1063,0,10,1,Georgentor,Staendehaus und Frauenkirche,Kodak_M1063_0_9471.JPG,9471
Kodak,M1063,0,10,1,Georgentor,Staendehaus und Frauenkirche,Kodak_M1063_0_9472.JPG,9472
Kodak,M1063,0,10,1,Georgentor,Staendehaus und Frauenkirche,Kodak_M1063_0_9473.JPG,9473
Kodak,M1063,0,10,2,Georgentor,Hausmannsturm,Kodak_M1063_0_9474.JPG,9474
Kodak,M1063,0,10,2,Georgentor,Hausmannsturm,Kodak_M1063_0_9475.JPG,9475
Kodak,M1063,0,10,2,Georgentor,Hausmannsturm,Kodak_M1063_0_9476.JPG,9476
Kodak,M1063,0,11,1,George-Baehr-Strasse,Schuhmannbau,Kodak_M1063_0_9477.JPG,9477
Kodak,M1063,0,11,1,George-Baehr-Strasse,Schuhmannbau,Kodak_M1063_0_9478.JPG,9478
Kodak,M1063,0,11,1,George-Baehr-Strasse,Schuhmannbau,Kodak_M1063_0_9479.JPG,9479
Kodak,M1063,0,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Kodak_M1063_0_9480.JPG,9480
Kodak,M1063,0,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Kodak_M1063_0_9481.JPG,9481
Kodak,M1063,0,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Kodak_M1063_0_9482.JPG,9482
Kodak,M1063,0,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Kodak_M1063_0_9483.JPG,9483
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9484.JPG,9484
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9485.JPG,9485
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9486.JPG,9486
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9487.JPG,9487
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9488.JPG,9488
Kodak,M1063,0,12,1,Home II,Candle arch from the Erzgebirge,Kodak_M1063_0_9489.JPG,9489
Kodak,M1063,0,12,2,Home II,Computerfreak with his C64 and a plant,Kodak_M1063_0_9490.JPG,9490
Kodak,M1063,0,12,2,Home II,Computerfreak with his C64 and a plant,Kodak_M1063_0_9491.JPG,9491
Kodak,M1063,0,12,2,Home II,Computerfreak with his C64 and a plant,Kodak_M1063_0_9492.JPG,9492
Kodak,M1063,0,12,2,Home II,Computerfreak with his C64 and a plant,Kodak_M1063_0_9493.JPG,9493
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9494.JPG,9494
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9495.JPG,9495
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9496.JPG,9496
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9497.JPG,9497
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9498.JPG,9498
Kodak,M1063,0,13,2,My office,A corridor of the institute,Kodak_M1063_0_9499.JPG,9499
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9500.JPG,9500
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9501.JPG,9501
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9502.JPG,9502
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9503.JPG,9503
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9504.JPG,9504
Kodak,M1063,0,13,1,My office,Desk with digital cameras,Kodak_M1063_0_9505.JPG,9505
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9506.JPG,9506
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9507.JPG,9507
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9508.JPG,9508
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9509.JPG,9509
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9510.JPG,9510
Kodak,M1063,0,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Kodak_M1063_0_9511.JPG,9511
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9512.JPG,9512
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9513.JPG,9513
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9514.JPG,9514
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9515.JPG,9515
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9516.JPG,9516
Kodak,M1063,0,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Kodak_M1063_0_9517.JPG,9517
Kodak,M1063,0,15,1,Ockerwitzer Weg,Schoner Muehle,Kodak_M1063_0_9518.JPG,9518
Kodak,M1063,0,15,1,Ockerwitzer Weg,Schoner Muehle,Kodak_M1063_0_9519.JPG,9519
Kodak,M1063,0,15,1,Ockerwitzer Weg,Schoner Muehle,Kodak_M1063_0_9520.JPG,9520
Kodak,M1063,0,15,1,Ockerwitzer Weg,Schoner Muehle,Kodak_M1063_0_9521.JPG,9521
Kodak,M1063,0,15,1,Ockerwitzer Weg,Schoner Muehle,Kodak_M1063_0_9522.JPG,9522
Kodak,M1063,0,15,2,Ockerwitzer Weg,Winter landscape,Kodak_M1063_0_9523.JPG,9523
Kodak,M1063,0,15,2,Ockerwitzer Weg,Winter landscape,Kodak_M1063_0_9524.JPG,9524
Kodak,M1063,0,15,2,Ockerwitzer Weg,Winter landscape,Kodak_M1063_0_9525.JPG,9525
Kodak,M1063,0,15,2,Ockerwitzer Weg,Winter landscape,Kodak_M1063_0_9526.JPG,9526
Kodak,M1063,0,16,1,Oberwartha,Reservoir Oberwartha,Kodak_M1063_0_9527.JPG,9527
Kodak,M1063,0,16,1,Oberwartha,Reservoir Oberwartha,Kodak_M1063_0_9528.JPG,9528
Kodak,M1063,0,16,1,Oberwartha,Reservoir Oberwartha,Kodak_M1063_0_9529.JPG,9529
Kodak,M1063,0,16,1,Oberwartha,Reservoir Oberwartha,Kodak_M1063_0_9530.JPG,9530
Kodak,M1063,0,16,2,Oberwartha,Winter landscape II,Kodak_M1063_0_9531.JPG,9531
Kodak,M1063,0,16,2,Oberwartha,Winter landscape II,Kodak_M1063_0_9532.JPG,9532
Kodak,M1063,0,16,2,Oberwartha,Winter landscape II,Kodak_M1063_0_9533.JPG,9533
Kodak,M1063,0,17,1,Pesterwitz,Half-timbered house I,Kodak_M1063_0_9534.JPG,9534
Kodak,M1063,0,17,1,Pesterwitz,Half-timbered house I,Kodak_M1063_0_9535.JPG,9535
Kodak,M1063,0,17,1,Pesterwitz,Half-timbered house I,Kodak_M1063_0_9536.JPG,9536
Kodak,M1063,0,17,2,Pesterwitz,Church of Pesterwitz,Kodak_M1063_0_9537.JPG,9537
Kodak,M1063,0,17,2,Pesterwitz,Church of Pesterwitz,Kodak_M1063_0_9538.JPG,9538
Kodak,M1063,0,17,2,Pesterwitz,Church of Pesterwitz,Kodak_M1063_0_9539.JPG,9539
Kodak,M1063,0,18,2,Home III,Trees in a garden II,Kodak_M1063_0_9540.JPG,9540
Kodak,M1063,0,18,2,Home III,Trees in a garden II,Kodak_M1063_0_9541.JPG,9541
Kodak,M1063,0,18,2,Home III,Trees in a garden II,Kodak_M1063_0_9542.JPG,9542
Kodak,M1063,0,18,2,Home III,Trees in a garden II,Kodak_M1063_0_9543.JPG,9543
Kodak,M1063,0,18,1,Home III,Trees in a garden I,Kodak_M1063_0_9544.JPG,9544
Kodak,M1063,0,18,1,Home III,Trees in a garden I,Kodak_M1063_0_9545.JPG,9545
Kodak,M1063,0,18,1,Home III,Trees in a garden I,Kodak_M1063_0_9546.JPG,9546
Kodak,M1063,0,18,1,Home III,Trees in a garden I,Kodak_M1063_0_9547.JPG,9547
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9548.JPG,9548
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9549.JPG,9549
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9550.JPG,9550
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9551.JPG,9551
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9552.JPG,9552
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9553.JPG,9553
Kodak,M1063,0,19,2,Home IV,Living-room with an aquarium,Kodak_M1063_0_9554.JPG,9554
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9555.JPG,9555
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9556.JPG,9556
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9557.JPG,9557
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9558.JPG,9558
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9559.JPG,9559
Kodak,M1063,0,19,1,Home IV,Orchids on a box,Kodak_M1063_0_9560.JPG,9560
Kodak,M1063,0,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Kodak_M1063_0_9561.JPG,9561
Kodak,M1063,0,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Kodak_M1063_0_9562.JPG,9562
Kodak,M1063,0,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Kodak_M1063_0_9563.JPG,9563
Kodak,M1063,0,20,2,Bienertpark,Lookout tower,Kodak_M1063_0_9564.JPG,9564
Kodak,M1063,0,20,2,Bienertpark,Lookout tower,Kodak_M1063_0_9565.JPG,9565
Kodak,M1063,0,20,2,Bienertpark,Lookout tower,Kodak_M1063_0_9566.JPG,9566
Kodak,M1063,0,21,1,Weizenmuehle,River Weisseritz,Kodak_M1063_0_9567.JPG,9567
Kodak,M1063,0,21,1,Weizenmuehle,River Weisseritz,Kodak_M1063_0_9569.JPG,9569
Kodak,M1063,0,21,1,Weizenmuehle,River Weisseritz,Kodak_M1063_0_9570.JPG,9570
Kodak,M1063,0,21,2,Weizenmuehle,Begerburg,Kodak_M1063_0_9571.JPG,9571
Kodak,M1063,0,21,2,Weizenmuehle,Begerburg,Kodak_M1063_0_9572.JPG,9572
Kodak,M1063,0,21,2,Weizenmuehle,Begerburg,Kodak_M1063_0_9573.JPG,9573
Kodak,M1063,0,22,2,Altcoschuetz,Willow tree,Kodak_M1063_0_9574.JPG,9574
Kodak,M1063,0,22,2,Altcoschuetz,Willow tree,Kodak_M1063_0_9575.JPG,9575
Kodak,M1063,0,22,2,Altcoschuetz,Willow tree,Kodak_M1063_0_9576.JPG,9576
Kodak,M1063,0,22,1,Altcoschuetz,Half-timbered house II,Kodak_M1063_0_9577.JPG,9577
Kodak,M1063,0,22,1,Altcoschuetz,Half-timbered house II,Kodak_M1063_0_9578.JPG,9578
Kodak,M1063,0,22,1,Altcoschuetz,Half-timbered house II,Kodak_M1063_0_9579.JPG,9579
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9580.JPG,9580
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9581.JPG,9581
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9582.JPG,9582
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9583.JPG,9583
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9584.JPG,9584
Kodak,M1063,0,23,1,Home V,Wall unit,Kodak_M1063_0_9585.JPG,9585
Kodak,M1063,0,23,2,Home V,View over Dresden,Kodak_M1063_0_9586.JPG,9586
Kodak,M1063,0,23,2,Home V,View over Dresden,Kodak_M1063_0_9587.JPG,9587
Kodak,M1063,0,23,2,Home V,View over Dresden,Kodak_M1063_0_9588.JPG,9588
Kodak,M1063,0,23,2,Home V,View over Dresden,Kodak_M1063_0_9589.JPG,9589
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9590.JPG,9590
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9591.JPG,9591
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9592.JPG,9592
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9593.JPG,9593
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9594.JPG,9594
Kodak,M1063,0,24,2,Home VI,Self-illuminating globe,Kodak_M1063_0_9595.JPG,9595
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9596.JPG,9596
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9597.JPG,9597
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9598.JPG,9598
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9599.JPG,9599
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9600.JPG,9600
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9601.JPG,9601
Kodak,M1063,0,24,1,Home VI,Ski lodge,Kodak_M1063_0_9602.JPG,9602
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9742.JPG,9742
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9745.JPG,9745
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9746.JPG,9746
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9747.JPG,9747
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9748.JPG,9748
Kodak,M1063,0,25,1,"Entrance hall II, Faculty of Computer Science","Entrance hall, Faculty of Computer Science",Kodak_M1063_0_9749.JPG,9749
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9753.JPG,9753
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9754.JPG,9754
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9755.JPG,9755
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9756.JPG,9756
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9757.JPG,9757
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9758.JPG,9758
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9759.JPG,9759
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9760.JPG,9760
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9761.JPG,9761
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9762.JPG,9762
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9763.JPG,9763
Kodak,M1063,0,25,2,"Entrance hall II, Faculty of Computer Science","Footbridge, Faculty of Computer Science",Kodak_M1063_0_9764.JPG,9764
Kodak,M1063,0,26,2,"Back view, Faculty of Computer Science",Willow trees II,Kodak_M1063_0_9765.JPG,9765
Kodak,M1063,0,26,2,"Back view, Faculty of Computer Science",Willow trees II,Kodak_M1063_0_9766.JPG,9766
Kodak,M1063,0,26,2,"Back view, Faculty of Computer Science",Willow trees II,Kodak_M1063_0_9767.JPG,9767
Kodak,M1063,0,26,2,"Back view, Faculty of Computer Science",Willow trees II,Kodak_M1063_0_9768.JPG,9768
